<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SBER,D,20060303,000000,43000.0000000,43500.0000000,42500.0000000,42750.0000000,11962
SBER,D,20060306,000000,43041.0000000,43350.0000000,42300.0000000,42400.0000000,26299
SBER,D,20060307,000000,41950.0000000,42400.0000000,40310.0000000,40502.0000000,36119
SBER,D,20060309,000000,39950.0000000,40000.0000000,37826.6000000,39294.9500000,41763
SBER,D,20060310,000000,39105.0000000,39850.0000000,38300.0000000,39500.0000000,28722
SBER,D,20060313,000000,39699.0000000,40750.0000000,39699.0000000,40750.0000000,24046
SBER,D,20060314,000000,41092.0000000,41980.0000000,38710.0000000,39281.0000000,35328
SBER,D,20060315,000000,40010.0000000,40199.0000000,38532.0200000,39275.0000000,28517
SBER,D,20060316,000000,39197.0000000,39649.9900000,38155.0000000,39099.0000000,27328
SBER,D,20060317,000000,39400.0000000,40095.0000000,39105.0000000,39800.0000000,48024
SBER,D,20060320,000000,40000.0100000,40570.0000000,39710.0000000,40117.0000000,21953
SBER,D,20060321,000000,39739.0000000,40298.9800000,39670.0000000,40090.0000000,14914
SBER,D,20060322,000000,39947.0000000,40289.0000000,39808.3100000,40270.0000000,12764
SBER,D,20060323,000000,40494.9900000,41800.0000000,40237.0000000,41440.0000000,36659
SBER,D,20060324,000000,41600.0000000,41770.0000000,40001.0000000,41039.1000000,26890
SBER,D,20060327,000000,41577.9000000,41590.0000000,40749.9900000,41290.0000000,10716
SBER,D,20060328,000000,41250.0000000,41389.9800000,40000.0000000,40249.9700000,20141
SBER,D,20060329,000000,39990.0000000,40200.0000000,39200.0000000,39750.0000000,25901
SBER,D,20060330,000000,40000.0000000,41150.0000000,40000.0000000,41150.0000000,35655
SBER,D,20060331,000000,41150.0000000,41446.9500000,40806.0100000,41169.0000000,24215
SBER,D,20060403,000000,41171.0300000,41444.0000000,41150.0000000,41349.9900000,15721
SBER,D,20060404,000000,41439.9700000,41500.0000000,40500.0300000,40850.0000000,21870
SBER,D,20060405,000000,41000.0000000,41987.0000000,40430.0000000,41899.0000000,30123
SBER,D,20060406,000000,42148.0000000,42490.0000000,41349.1000000,41648.0000000,24054
SBER,D,20060407,000000,41600.0000000,42049.7700000,41112.0000000,41900.0000000,23945
SBER,D,20060410,000000,41800.0500000,43200.0000000,41529.7100000,43199.0000000,62888
